CustomerID,Country,Recency,Frequency,Monetary,AOV,NumItems,NumProducts,Tenure,AvgInterpurchase,R_score,F_score,M_score,RFM_Segment,KMeans_Cluster,Cluster_Label,Churn_real,Churn_prob,Churn_pred,Status_Risc
17070,United Kingdom,226,1,133.18,133.18,101,41,226,226.0,2,2,1,Hibernating / Lost,0,Occasional,0,0.7022,1,High Risk
17071,United Kingdom,4,8,2416.19,302.02,1240,99,500,62.5,5,5,4,Champions,3,High-Value,0,0.1104,0,Low Risk
17072,United Kingdom,441,1,282.05,282.05,218,20,441,441.0,1,2,2,Hibernating / Lost,2,Mid-Value,1,0.8988,1,High Risk
17074,United Kingdom,379,1,203.05,203.05,19,4,379,379.0,1,2,1,Hibernating / Lost,2,Mid-Value,1,0.7929,1,High Risk
17075,United Kingdom,69,9,2103.68,233.74,736,140,542,60.2,4,5,4,Champions,3,High-Value,0,0.1635,0,Low Risk
17076,United Kingdom,90,5,735.87,147.17,331,27,552,110.4,4,4,3,Champions,3,High-Value,0,0.3603,0,Medium Risk
17077,United Kingdom,394,1,306.0,306.0,36,1,394,394.0,1,2,2,Hibernating / Lost,2,Mid-Value,1,0.7069,1,High Risk
17080,United Kingdom,86,6,746.23,124.37,475,19,342,57.0,4,4,3,Champions,3,High-Value,0,0.4026,0,Medium Risk
17081,United Kingdom,212,4,674.23,168.56,311,121,471,117.8,2,4,3,At Risk,3,High-Value,0,0.4055,0,Medium Risk
17082,United Kingdom,134,5,3365.12,673.02,1793,74,541,108.2,3,4,5,Loyal Customers,3,High-Value,0,0.3402,0,Medium Risk
17083,United Kingdom,112,8,3640.03,455.0,1745,29,485,60.6,3,5,5,Loyal Customers,3,High-Value,0,0.1414,0,Low Risk
17084,United Kingdom,212,1,2253.22,2253.22,1476,132,212,212.0,2,2,4,Hibernating / Lost,0,Occasional,0,0.614,1,Medium Risk
17085,United Kingdom,67,27,7535.26,279.08,3416,394,550,20.4,4,5,5,Champions,1,VIP,0,0.0227,0,Low Risk
17087,United Kingdom,554,1,221.53,221.53,113,12,554,554.0,1,2,1,Hibernating / Lost,2,Mid-Value,1,0.9116,1,High Risk
17088,United Kingdom,70,1,1015.83,1015.83,355,55,70,70.0,4,2,3,New Customers,0,Occasional,0,0.6207,1,Medium Risk
17089,United Kingdom,202,1,128.45,128.45,35,4,202,202.0,2,2,1,Hibernating / Lost,0,Occasional,1,0.7406,1,High Risk
17090,United Kingdom,44,9,1754.58,194.95,754,23,324,36.0,4,5,4,Champions,3,High-Value,0,0.1435,0,Low Risk
17091,United Kingdom,2,15,5977.75,398.52,3112,222,539,35.9,5,5,5,Champions,1,VIP,0,0.0039,0,Low Risk
17092,United Kingdom,93,8,3952.08,494.01,2779,201,491,61.4,3,5,5,Loyal Customers,1,VIP,0,0.1276,0,Low Risk
17093,United Kingdom,409,1,235.88,235.88,114,13,409,409.0,1,2,1,Hibernating / Lost,2,Mid-Value,1,0.9046,1,High Risk
17094,United Kingdom,138,2,402.20000000000005,201.1,212,18,240,120.0,3,3,2,Loyal Customers,0,Occasional,1,0.7302,1,High Risk
17095,United Kingdom,115,6,1792.05,298.68,1311,83,541,90.2,3,4,4,Loyal Customers,3,High-Value,0,0.328,0,Low Risk
17096,United Kingdom,78,8,2870.54,358.82,1347,132,371,46.4,4,5,5,Champions,3,High-Value,0,0.1437,0,Low Risk
17097,Spain,140,3,673.67,224.56,316,97,246,82.0,3,3,3,Loyal Customers,3,High-Value,0,0.3592,0,Medium Risk
17098,United Kingdom,198,3,591.0699999999999,197.02,125,10,357,119.0,3,3,3,Loyal Customers,0,Occasional,1,0.5743,1,Medium Risk
17099,United Kingdom,349,1,582.17,582.17,317,40,349,349.0,1,2,3,Hibernating / Lost,2,Mid-Value,1,0.5067,1,Medium Risk
17101,United Kingdom,211,3,885.3199999999999,295.11,360,28,366,122.0,2,3,3,At Risk,3,High-Value,0,0.6178,1,Medium Risk
17102,United Kingdom,78,1,25.5,25.5,2,1,78,78.0,4,2,1,New Customers,0,Occasional,1,0.8044,1,High Risk
17103,United Kingdom,538,1,424.3,424.3,471,32,538,538.0,1,2,2,Hibernating / Lost,2,Mid-Value,1,0.9149,1,High Risk
17104,United Kingdom,240,1,474.03,474.03,149,19,240,240.0,2,2,2,Hibernating / Lost,0,Occasional,1,0.7447,1,High Risk
17105,United Kingdom,122,1,319.4,319.4,359,38,122,122.0,3,2,2,Potential Loyalist,0,Occasional,0,0.6871,1,High Risk
17106,United Kingdom,205,1,491.23,491.23,156,51,205,205.0,2,2,2,Hibernating / Lost,0,Occasional,1,0.6132,1,Medium Risk
17107,United Kingdom,25,6,9378.8,1563.13,4558,279,493,82.2,5,4,5,Champions,1,VIP,0,0.1277,0,Low Risk
17108,United Kingdom,480,1,174.95,174.95,31,9,480,480.0,1,2,1,Hibernating / Lost,2,Mid-Value,1,0.9118,1,High Risk
17109,United Kingdom,48,4,875.01,218.75,448,70,314,78.5,4,4,3,Champions,3,High-Value,0,0.2496,0,Low Risk
17110,United Kingdom,337,2,347.4,173.7,92,32,426,213.0,1,3,2,At Risk,2,Mid-Value,0,0.7551,1,High Risk
17111,United Kingdom,241,1,227.97,227.97,299,19,241,241.0,2,2,1,Hibernating / Lost,0,Occasional,0,0.7529,1,High Risk
17112,United Kingdom,319,1,205.17,205.17,134,44,319,319.0,1,2,1,Hibernating / Lost,2,Mid-Value,1,0.8716,1,High Risk
17113,United Kingdom,390,6,2322.59,387.1,915,122,514,85.7,1,4,4,At Risk,3,High-Value,1,0.6687,1,High Risk
17114,United Kingdom,24,4,446.09,111.52,130,59,151,37.8,5,4,2,Champions,3,High-Value,0,0.4398,0,Medium Risk
17115,United Kingdom,49,5,2234.01,446.8,679,88,551,110.2,4,4,4,Champions,3,High-Value,0,0.4044,0,Medium Risk
17116,United Kingdom,464,1,389.78,389.78,392,47,464,464.0,1,2,2,Hibernating / Lost,2,Mid-Value,1,0.8248,1,High Risk
17117,United Kingdom,104,1,116.19999999999999,116.2,68,9,104,104.0,3,2,1,Potential Loyalist,0,Occasional,1,0.706,1,High Risk
17118,United Kingdom,134,1,157.02,157.02,154,10,134,134.0,3,2,1,Potential Loyalist,0,Occasional,1,0.8341,1,High Risk
17120,United Kingdom,49,1,307.46,307.46,120,18,49,49.0,4,2,2,New Customers,0,Occasional,1,0.2788,0,Low Risk
17121,United Kingdom,219,1,314.74,314.74,106,12,219,219.0,2,2,2,Hibernating / Lost,0,Occasional,1,0.6904,1,High Risk
17122,United Kingdom,204,3,432.18,144.06,288,19,316,105.3,2,3,2,At Risk,0,Occasional,0,0.5514,1,Medium Risk
17123,United Kingdom,256,2,621.37,310.68,405,30,389,194.5,2,3,3,At Risk,0,Occasional,0,0.3822,0,Medium Risk
17124,United Kingdom,1,1,298.89,298.89,130,31,1,1.0,5,2,2,New Customers,0,Occasional,1,0.3248,0,Low Risk
17126,United Kingdom,116,6,1573.46,262.24,942,220,281,46.8,3,4,4,Loyal Customers,3,High-Value,0,0.1293,0,Low Risk
17127,United Kingdom,245,5,1155.0300000000002,231.01,340,27,551,110.2,2,4,4,At Risk,3,High-Value,1,0.548,1,Medium Risk
17128,United Kingdom,151,1,157.09,157.09,76,14,151,151.0,3,2,1,Potential Loyalist,0,Occasional,1,0.7826,1,High Risk
17129,United Kingdom,336,1,31.85,31.85,5,2,336,336.0,1,2,1,Hibernating / Lost,2,Mid-Value,1,0.8331,1,High Risk
17132,United Kingdom,268,2,1272.8,636.4,980,62,304,152.0,2,3,4,At Risk,0,Occasional,1,0.5592,1,Medium Risk
17133,United Kingdom,6,8,12208.880000000001,1526.11,8502,21,445,55.6,5,5,5,Champions,1,VIP,0,0.1317,0,Low Risk
17134,United Kingdom,81,2,542.6,271.3,126,29,258,129.0,4,3,2,Loyal Customers,0,Occasional,0,0.5081,1,Medium Risk
17135,United Kingdom,106,5,1309.18,261.84,1114,84,395,79.0,3,4,4,Loyal Customers,3,High-Value,0,0.22,0,Low Risk
17136,United Kingdom,478,1,231.68,231.68,256,14,478,478.0,1,2,1,Hibernating / Lost,2,Mid-Value,1,0.912,1,High Risk
17137,United Kingdom,232,6,1133.63,188.94,697,125,494,82.3,2,4,4,At Risk,3,High-Value,1,0.5175,1,Medium Risk
17138,United Kingdom,92,7,4417.27,631.04,2024,234,489,69.9,3,5,5,Loyal Customers,3,High-Value,1,0.1396,0,Low Risk
17139,United Kingdom,27,17,13621.89,801.29,6654,348,514,30.2,5,5,5,Champions,1,VIP,0,0.0724,0,Low Risk
17140,United Kingdom,63,1,465.32,465.32,302,16,63,63.0,4,2,2,New Customers,0,Occasional,1,0.4747,0,Medium Risk
17141,United Kingdom,234,4,754.33,188.58,436,138,500,125.0,2,4,3,At Risk,3,High-Value,1,0.4997,0,Medium Risk
17142,United Kingdom,55,4,1283.75,320.94,323,78,500,125.0,4,4,4,Champions,3,High-Value,1,0.5119,1,Medium Risk
17143,United Kingdom,233,2,924.11,462.06,330,82,331,165.5,2,3,3,At Risk,0,Occasional,1,0.6239,1,Medium Risk
17145,United Kingdom,329,4,3120.91,780.23,2591,168,475,118.8,1,4,5,At Risk,3,High-Value,1,0.5024,1,Medium Risk
17146,United Kingdom,79,12,5674.34,472.86,2188,162,492,41.0,4,5,5,Champions,1,VIP,0,0.17,0,Low Risk
17147,United Kingdom,23,7,2458.47,351.21,943,74,514,73.4,5,5,4,Champions,3,High-Value,0,0.1058,0,Low Risk
17149,United Kingdom,267,1,143.10000000000002,143.1,18,6,267,267.0,2,2,1,Hibernating / Lost,0,Occasional,1,0.7674,1,High Risk
17150,United Kingdom,193,6,1375.65,229.28,403,64,550,91.7,3,4,4,Loyal Customers,3,High-Value,1,0.5595,1,Medium Risk
17151,United Kingdom,551,1,231.90000000000003,231.9,42,4,551,551.0,1,2,1,Hibernating / Lost,2,Mid-Value,1,0.8332,1,High Risk
17152,United Kingdom,11,4,2016.5,504.12,577,9,242,60.5,5,4,4,Champions,3,High-Value,1,0.3347,0,Medium Risk
17155,United Kingdom,344,5,640.76,128.15,745,31,553,110.6,1,4,3,At Risk,2,Mid-Value,0,0.5309,1,Medium Risk
17156,United Kingdom,308,1,591.87,591.87,391,39,308,308.0,1,2,3,Hibernating / Lost,2,Mid-Value,1,0.7941,1,High Risk
17157,United Kingdom,296,17,4832.9,284.29,1920,69,551,32.4,1,5,5,At Risk,1,VIP,0,0.7318,1,High Risk
17158,United Kingdom,49,4,1411.58,352.9,830,61,458,114.5,4,4,4,Champions,3,High-Value,0,0.3795,0,Medium Risk
17159,United Kingdom,294,2,560.71,280.36,237,27,461,230.5,1,3,3,At Risk,2,Mid-Value,0,0.7032,1,High Risk
17160,United Kingdom,41,13,7896.2,607.4,6485,184,552,42.5,4,5,5,Champions,1,VIP,0,0.0477,0,Low Risk
17161,United Kingdom,260,1,856.01,856.01,537,52,260,260.0,2,2,3,Hibernating / Lost,0,Occasional,1,0.6673,1,High Risk
17162,United Kingdom,7,8,1165.28,145.66,689,70,122,15.2,5,5,4,Champions,3,High-Value,0,0.1974,0,Low Risk
17163,United Kingdom,262,2,406.68,203.34,465,24,492,246.0,2,3,2,At Risk,0,Occasional,0,0.6169,1,Medium Risk
17164,United Kingdom,29,2,943.22,471.61,602,49,89,44.5,4,3,3,Loyal Customers,3,High-Value,0,0.3402,0,Medium Risk
17165,United Kingdom,100,6,1794.32,299.05,788,77,545,90.8,3,4,4,Loyal Customers,3,High-Value,1,0.1937,0,Low Risk
17166,United Kingdom,20,1,127.59,127.59,57,10,20,20.0,5,2,1,New Customers,0,Occasional,0,0.6319,1,Medium Risk
17167,United Kingdom,196,3,867.11,289.04,429,64,261,87.0,3,3,3,Loyal Customers,3,High-Value,1,0.6013,1,Medium Risk
17168,United Kingdom,315,1,400.2,400.2,220,21,315,315.0,1,2,2,Hibernating / Lost,2,Mid-Value,1,0.8004,1,High Risk
17169,United Kingdom,394,1,320.95,320.95,145,21,394,394.0,1,2,2,Hibernating / Lost,2,Mid-Value,0,0.8613,1,High Risk
17170,United Kingdom,190,2,178.68,89.34,152,8,205,102.5,3,3,1,Loyal Customers,0,Occasional,1,0.8065,1,High Risk
17171,United Kingdom,105,2,384.59,192.3,225,25,478,239.0,3,3,2,Loyal Customers,0,Occasional,1,0.8378,1,High Risk
17172,United Kingdom,247,2,638.81,319.4,735,24,543,271.5,2,3,3,At Risk,0,Occasional,0,0.5635,1,Medium Risk
17174,United Kingdom,34,1,59.9,59.9,41,4,34,34.0,4,2,1,New Customers,0,Occasional,1,0.5699,1,Medium Risk
17175,United Kingdom,112,1,519.08,519.08,332,27,112,112.0,3,2,2,Potential Loyalist,0,Occasional,0,0.6301,1,Medium Risk
17176,United Kingdom,18,3,902.3199999999999,300.77,576,37,493,164.3,5,3,3,Loyal Customers,3,High-Value,1,0.5235,1,Medium Risk
17177,United Kingdom,321,1,119.5,119.5,40,29,321,321.0,1,2,1,Hibernating / Lost,2,Mid-Value,1,0.8374,1,High Risk
17178,United Kingdom,547,1,436.71,436.71,101,31,547,547.0,1,2,2,Hibernating / Lost,2,Mid-Value,1,0.8467,1,High Risk
17179,United Kingdom,48,5,1283.78,256.76,543,69,379,75.8,4,4,4,Champions,3,High-Value,0,0.3026,0,Low Risk
17180,United Kingdom,57,10,2025.81,202.58,1674,179,503,50.3,4,5,4,Champions,1,VIP,0,0.1114,0,Low Risk
17181,United Kingdom,190,2,380.97,190.48,459,7,412,206.0,3,3,2,Loyal Customers,0,Occasional,0,0.4915,0,Medium Risk
17182,United Kingdom,239,2,321.3,160.65,54,4,534,267.0,2,3,2,At Risk,0,Occasional,1,0.5519,1,Medium Risk
17184,United Kingdom,385,2,198.41000000000003,99.21,73,14,546,273.0,1,3,1,At Risk,2,Mid-Value,1,0.8182,1,High Risk
17185,United Kingdom,408,3,229.46,76.49,119,38,414,138.0,1,3,1,At Risk,2,Mid-Value,1,0.7292,1,High Risk
17187,United Kingdom,43,2,467.71,233.86,426,21,342,171.0,4,3,2,Loyal Customers,0,Occasional,1,0.4955,0,Medium Risk
17188,United Kingdom,132,9,3543.14,393.68,1951,106,547,60.8,3,5,5,Loyal Customers,1,VIP,0,0.1553,0,Low Risk
17189,United Kingdom,175,4,800.45,200.11,480,87,554,138.5,3,4,3,Loyal Customers,3,High-Value,0,0.5416,1,Medium Risk
17190,United Kingdom,23,6,1491.46,248.58,2061,143,460,76.7,5,4,4,Champions,3,High-Value,0,0.148,0,Low Risk
17191,United Kingdom,8,13,3916.62,301.28,2008,224,554,42.6,5,5,5,Champions,1,VIP,0,0.0742,0,Low Risk
17192,United Kingdom,352,1,77.83,77.83,46,20,352,352.0,1,2,1,Hibernating / Lost,2,Mid-Value,1,0.8809,1,High Risk
17193,United Kingdom,202,2,610.74,305.37,414,12,554,277.0,2,3,3,At Risk,0,Occasional,0,0.6281,1,Medium Risk
17194,United Kingdom,177,2,776.66,388.33,413,56,346,173.0,3,3,3,Loyal Customers,0,Occasional,1,0.4553,0,Medium Risk
17195,United Kingdom,471,1,562.98,562.98,486,31,471,471.0,1,2,3,Hibernating / Lost,2,Mid-Value,1,0.7988,1,High Risk
17196,United Kingdom,244,1,352.9,352.9,168,84,244,244.0,2,2,2,Hibernating / Lost,0,Occasional,1,0.7994,1,High Risk
17198,United Kingdom,181,2,1043.32,521.66,484,73,187,93.5,3,3,3,Loyal Customers,0,Occasional,0,0.4707,0,Medium Risk
17199,United Kingdom,398,1,145.12,145.12,304,8,398,398.0,1,2,1,Hibernating / Lost,2,Mid-Value,1,0.7779,1,High Risk
17200,United Kingdom,203,4,356.71,89.18,367,25,468,117.0,2,4,2,At Risk,0,Occasional,1,0.4763,0,Medium Risk
17201,United Kingdom,340,3,888.91,296.3,782,118,484,161.3,1,3,3,At Risk,2,Mid-Value,0,0.6681,1,High Risk
17202,United Kingdom,237,1,160.65,160.65,55,8,237,237.0,2,2,1,Hibernating / Lost,0,Occasional,1,0.925,1,High Risk
17203,United Kingdom,204,4,2012.03,503.01,1756,84,204,51.0,2,4,4,At Risk,3,High-Value,0,0.2741,0,Low Risk
17204,United Kingdom,57,7,5190.29,741.47,2513,107,364,52.0,4,5,5,Champions,1,VIP,0,0.0844,0,Low Risk
17205,United Kingdom,232,2,615.27,307.64,1330,18,380,190.0,2,3,3,At Risk,0,Occasional,0,0.4887,0,Medium Risk
17207,United Kingdom,468,1,302.37,302.37,240,54,468,468.0,1,2,2,Hibernating / Lost,2,Mid-Value,1,0.8658,1,High Risk
17208,United Kingdom,212,1,115.35,115.35,103,21,212,212.0,2,2,1,Hibernating / Lost,0,Occasional,1,0.8087,1,High Risk
17209,United Kingdom,465,3,611.6,203.87,731,36,553,184.3,1,3,3,At Risk,2,Mid-Value,1,0.6485,1,Medium Risk
17210,United Kingdom,209,1,253.37,253.37,243,47,209,209.0,2,2,1,Hibernating / Lost,0,Occasional,1,0.6917,1,High Risk
17211,United Kingdom,49,10,2983.37,298.34,1767,166,542,54.2,4,5,5,Champions,1,VIP,0,0.0554,0,Low Risk
17212,United Kingdom,69,3,794.41,264.8,727,29,303,101.0,4,3,3,Loyal Customers,3,High-Value,1,0.3202,0,Low Risk
17213,United Kingdom,132,9,3338.02,370.89,1326,91,541,60.1,3,5,5,Loyal Customers,3,High-Value,0,0.1496,0,Low Risk
17214,United Kingdom,65,4,613.67,153.42,179,56,175,43.8,4,4,3,Champions,3,High-Value,0,0.5105,1,Medium Risk
17215,United Kingdom,280,1,186.15,186.15,104,11,280,280.0,2,2,1,Hibernating / Lost,2,Mid-Value,1,0.8558,1,High Risk
17216,United Kingdom,370,1,65.05,65.05,22,13,370,370.0,1,2,1,Hibernating / Lost,2,Mid-Value,1,0.8215,1,High Risk
17217,United Kingdom,50,2,218.0,109.0,95,27,435,217.5,4,3,1,Loyal Customers,0,Occasional,1,0.6656,1,High Risk
17218,United Kingdom,30,13,3178.54,244.5,1634,192,499,38.4,4,5,5,Champions,1,VIP,0,0.0201,0,Low Risk
17219,United Kingdom,233,1,144.9,144.9,99,24,233,233.0,2,2,1,Hibernating / Lost,0,Occasional,0,0.7878,1,High Risk
17220,United Kingdom,22,12,2742.38,228.53,1490,276,505,42.1,5,5,5,Champions,1,VIP,0,0.0393,0,Low Risk
17221,United Kingdom,408,3,643.39,214.46,427,58,423,141.0,1,3,3,At Risk,2,Mid-Value,0,0.6126,1,Medium Risk
17222,United Kingdom,293,5,1234.96,246.99,733,70,514,102.8,1,4,4,At Risk,3,High-Value,0,0.6749,1,High Risk
17223,United Kingdom,126,3,803.53,267.84,220,61,191,63.7,3,3,3,Loyal Customers,3,High-Value,1,0.5235,1,Medium Risk
17224,United Kingdom,317,1,100.86,100.86,65,8,317,317.0,1,2,1,Hibernating / Lost,2,Mid-Value,1,0.9337,1,High Risk
17225,United Kingdom,398,1,131.15,131.15,36,5,398,398.0,1,2,1,Hibernating / Lost,2,Mid-Value,1,0.8579,1,High Risk
17226,United Kingdom,125,3,900.12,300.04,855,51,481,160.3,3,3,3,Loyal Customers,3,High-Value,1,0.6382,1,Medium Risk
17227,United Kingdom,73,8,1448.8600000000001,181.11,1225,47,509,63.6,4,5,4,Champions,3,High-Value,0,0.2528,0,Low Risk
17228,United Kingdom,24,9,1958.73,217.64,1647,132,454,50.4,5,5,4,Champions,3,High-Value,0,0.1075,0,Low Risk
17230,United Kingdom,80,18,9924.95,551.39,3903,141,547,30.4,4,5,5,Champions,1,VIP,1,0.0566,0,Low Risk
17231,United Kingdom,6,21,5756.17,274.1,2912,436,548,26.1,5,5,5,Champions,1,VIP,0,0.0307,0,Low Risk
17233,United Kingdom,264,2,369.98,184.99,167,32,541,270.5,2,3,2,At Risk,0,Occasional,0,0.7337,1,High Risk
17235,United Kingdom,188,7,1696.72,242.39,873,41,369,52.7,3,5,4,Loyal Customers,3,High-Value,0,0.4355,0,Medium Risk
17236,United Kingdom,58,10,1576.95,157.7,647,81,458,45.8,4,5,4,Champions,3,High-Value,0,0.2589,0,Low Risk
17237,United Kingdom,192,2,687.39,343.7,310,58,198,99.0,3,3,3,Loyal Customers,0,Occasional,0,0.4886,0,Medium Risk
17238,United Kingdom,1,24,5586.14,232.76,2579,401,555,23.1,5,5,5,Champions,1,VIP,0,0.005,0,Low Risk
17239,United Kingdom,129,4,1189.45,297.36,515,18,343,85.8,3,4,4,Loyal Customers,3,High-Value,1,0.5528,1,Medium Risk
17240,United Kingdom,412,1,130.6,130.6,108,7,412,412.0,1,2,1,Hibernating / Lost,2,Mid-Value,1,0.8341,1,High Risk
17241,United Kingdom,201,12,2744.14,228.68,865,116,478,39.8,2,5,5,At Risk,1,VIP,1,0.3938,0,Medium Risk
17242,United Kingdom,273,3,1754.24,584.75,848,27,501,167.0,2,3,4,At Risk,3,High-Value,0,0.6006,1,Medium Risk
17243,United Kingdom,53,54,15066.61,279.01,5886,297,554,10.3,4,5,5,Champions,1,VIP,0,0.053,0,Low Risk
17244,United Kingdom,199,4,871.14,217.78,803,85,550,137.5,2,4,3,At Risk,3,High-Value,0,0.5154,1,Medium Risk
17245,United Kingdom,21,2,371.63,185.82,307,24,505,252.5,5,3,2,Loyal Customers,0,Occasional,1,0.6368,1,Medium Risk
17246,United Kingdom,363,2,38.92,19.46,36,6,554,277.0,1,3,1,At Risk,2,Mid-Value,1,0.7849,1,High Risk
17248,United Kingdom,298,1,227.51,227.51,79,34,298,298.0,1,2,1,Hibernating / Lost,2,Mid-Value,0,0.9139,1,High Risk
17249,United Kingdom,245,1,68.03,68.03,79,27,245,245.0,2,2,1,Hibernating / Lost,0,Occasional,1,0.8662,1,High Risk
17250,United Kingdom,77,1,162.65,162.65,70,23,77,77.0,4,2,1,New Customers,0,Occasional,0,0.76,1,High Risk
17251,United Kingdom,179,3,812.4300000000001,270.81,379,65,541,180.3,3,3,3,Loyal Customers,3,High-Value,1,0.5288,1,Medium Risk
17252,United Kingdom,2,1,341.96,341.96,191,85,2,2.0,5,2,2,New Customers,0,Occasional,0,0.304,0,Low Risk
17254,United Kingdom,217,1,198.29,198.29,146,36,217,217.0,2,2,1,Hibernating / Lost,0,Occasional,0,0.6514,1,Medium Risk
17255,United Kingdom,115,3,613.18,204.39,437,131,262,87.3,3,3,3,Loyal Customers,3,High-Value,0,0.4219,0,Medium Risk
17256,United Kingdom,128,4,386.83,96.71,226,18,416,104.0,3,4,2,Loyal Customers,0,Occasional,0,0.6645,1,High Risk
17257,United Kingdom,252,2,192.73,96.36,188,14,253,126.5,2,3,1,At Risk,0,Occasional,1,0.7327,1,High Risk
17258,United Kingdom,213,2,417.3,208.65,188,46,481,240.5,2,3,2,At Risk,0,Occasional,1,0.7042,1,High Risk
17259,United Kingdom,184,5,1667.61,333.52,1023,159,471,94.2,3,4,4,Loyal Customers,3,High-Value,0,0.284,0,Low Risk
17260,United Kingdom,227,1,120.95,120.95,23,6,227,227.0,2,2,1,Hibernating / Lost,0,Occasional,1,0.8558,1,High Risk
17261,United Kingdom,326,1,230.44,230.44,98,43,326,326.0,1,2,1,Hibernating / Lost,2,Mid-Value,1,0.8808,1,High Risk
17262,United Kingdom,43,10,2459.62,245.96,669,10,541,54.1,4,5,4,Champions,1,VIP,0,0.2147,0,Low Risk
17263,United Kingdom,24,1,63.440000000000005,63.44,36,23,24,24.0,5,2,1,New Customers,0,Occasional,1,0.547,1,Medium Risk
17264,United Kingdom,240,1,279.59,279.59,227,70,240,240.0,2,2,2,Hibernating / Lost,0,Occasional,1,0.6873,1,High Risk
17266,United Kingdom,315,2,207.09,103.54,91,43,457,228.5,1,3,1,At Risk,2,Mid-Value,0,0.8433,1,High Risk
17268,United Kingdom,60,9,1246.73,138.53,935,24,548,60.9,4,5,4,Champions,3,High-Value,0,0.2342,0,Low Risk
17269,United Kingdom,202,1,537.46,537.46,336,110,202,202.0,2,2,2,Hibernating / Lost,0,Occasional,1,0.6555,1,Medium Risk
17270,United Kingdom,285,2,604.4,302.2,421,45,548,274.0,1,3,3,At Risk,0,Occasional,1,0.6215,1,Medium Risk
17271,United Kingdom,552,1,210.39,210.39,117,46,552,552.0,1,2,1,Hibernating / Lost,2,Mid-Value,1,0.8504,1,High Risk
17272,United Kingdom,15,2,1409.44,704.72,1161,59,79,39.5,5,3,4,Loyal Customers,3,High-Value,0,0.2095,0,Low Risk
17273,United Kingdom,240,1,141.12,141.12,133,12,240,240.0,2,2,1,Hibernating / Lost,0,Occasional,1,0.6208,1,Medium Risk
17274,United Kingdom,212,1,465.4,465.4,194,52,212,212.0,2,2,2,Hibernating / Lost,0,Occasional,0,0.8729,1,High Risk
17275,United Kingdom,199,1,114.52,114.52,72,23,199,199.0,2,2,1,Hibernating / Lost,0,Occasional,1,0.7839,1,High Risk
17276,United Kingdom,218,1,507.14,507.14,188,49,218,218.0,2,2,2,Hibernating / Lost,0,Occasional,1,0.5729,1,Medium Risk
17277,United Kingdom,44,2,1065.3500000000001,532.68,430,67,139,69.5,4,3,3,Loyal Customers,3,High-Value,1,0.2923,0,Low Risk
17278,United Kingdom,57,2,271.24,135.62,195,17,381,190.5,4,3,2,Loyal Customers,0,Occasional,1,0.7365,1,High Risk
17280,United Kingdom,254,1,118.85999999999999,118.86,74,6,254,254.0,2,2,1,Hibernating / Lost,0,Occasional,1,0.8288,1,High Risk
17281,United Kingdom,190,6,797.8499999999999,132.98,295,2,489,81.5,3,4,3,Loyal Customers,3,High-Value,1,0.5875,1,Medium Risk
17282,United Kingdom,116,3,1378.1,459.37,1091,167,365,121.7,3,3,4,Loyal Customers,3,High-Value,0,0.3806,0,Medium Risk
17283,United Kingdom,195,1,188.46,188.46,179,15,195,195.0,3,2,1,Potential Loyalist,0,Occasional,1,0.7568,1,High Risk
17284,United Kingdom,52,3,1839.57,613.19,1479,224,205,68.3,4,3,4,Loyal Customers,3,High-Value,0,0.1843,0,Low Risk
17285,United Kingdom,444,2,420.84,210.42,138,40,479,239.5,1,3,2,At Risk,2,Mid-Value,1,0.8425,1,High Risk
17286,United Kingdom,216,2,241.56,120.78,253,46,216,108.0,2,3,1,At Risk,0,Occasional,0,0.6969,1,High Risk
17287,United Kingdom,22,18,3548.19,197.12,1782,243,553,30.7,5,5,5,Champions,1,VIP,0,0.0367,0,Low Risk
17288,United Kingdom,23,9,1743.95,193.77,1165,139,210,23.3,5,5,4,Champions,3,High-Value,0,0.0905,0,Low Risk
17289,United Kingdom,192,6,1134.98,189.16,740,130,457,76.2,3,4,4,Loyal Customers,3,High-Value,0,0.5705,1,Medium Risk
17290,United Kingdom,198,6,915.72,152.62,599,95,542,90.3,3,4,3,Loyal Customers,3,High-Value,0,0.5552,1,Medium Risk
17291,United Kingdom,124,1,550.8000000000001,550.8,72,1,124,124.0,3,2,3,Potential Loyalist,0,Occasional,1,0.7611,1,High Risk
17292,United Kingdom,288,2,271.75,135.88,131,14,395,197.5,1,3,2,At Risk,2,Mid-Value,1,0.5952,1,Medium Risk
17293,United Kingdom,124,10,2368.4700000000003,236.85,1397,91,552,55.2,3,5,4,Loyal Customers,3,High-Value,0,0.1758,0,Low Risk
17294,United Kingdom,485,2,467.78999999999996,233.9,297,17,485,242.5,1,3,2,At Risk,2,Mid-Value,1,0.638,1,Medium Risk
17296,United Kingdom,546,1,338.13,338.13,216,32,546,546.0,1,2,2,Hibernating / Lost,2,Mid-Value,1,0.8427,1,High Risk
17298,United Kingdom,190,3,443.24,147.75,465,37,458,152.7,3,3,2,Loyal Customers,0,Occasional,0,0.5199,1,Medium Risk
17299,United Kingdom,255,2,346.97,173.48,256,52,297,148.5,2,3,2,At Risk,0,Occasional,0,0.7369,1,High Risk
17300,United Kingdom,207,2,393.64,196.82,467,37,298,149.0,2,3,2,At Risk,0,Occasional,1,0.5789,1,Medium Risk
